date,BZ=F,CL=F,NG=F,SPY,XLE
2024-11-11,36.164963574821826,38.15509896561362,103.42515357262097,13.751396784271854,21.04675116979575
2024-11-12,33.283534380404156,35.08491837913685,103.51120256480968,13.441543636233208,17.255395072629813
2024-11-13,33.370901660474914,35.1474166689988,101.00139321141745,13.402533857035989,17.34664764830976
2024-11-14,33.384996302628394,35.14679188838345,104.69193203624252,13.677395047239871,17.3325493009375
2024-11-15,33.553625238846045,35.46047560650414,103.11419486584106,14.467879842691788,17.265363921295695
2024-11-18,35.01010376471977,36.694679990544095,104.0374208653189,14.517549276836395,17.553045220819413
2024-11-19,33.849141397441876,35.77355553766527,103.91545601942684,14.556970175230585,17.88076681063329
2024-11-20,33.585188647311355,35.308929101104994,105.41462670506485,14.094531796840549,17.79410328109057
2024-11-21,34.270960121074026,35.824069047226494,103.65830064537775,14.172047752824668,17.80712209898831
2024-11-22,33.59453397306443,35.361254990041765,107.383139391241,14.172759115878938,17.759111135750555
2024-11-25,27.253819212063835,29.762063398081125,101.34439939891206,14.177803930331908,19.365244332137323
2024-11-26,27.22003840651319,29.761096248332574,101.33277485237878,14.240820478178302,18.18224012540173
2024-11-27,26.29881334213733,28.856293425706703,76.72388612885943,14.241028782697606,18.26473875960296
2024-11-29,26.131007117294715,28.878360234393163,75.189040708168,11.888414742331216,18.245178986070492
2024-12-02,26.68329671916113,28.85114099765848,77.2456916829766,11.884611917400784,18.617826016101123
2024-12-03,26.39315907938695,28.65635110021981,79.32272360253043,11.775555579951495,17.914136865862197
2024-12-04,26.92051183896476,29.251757510830085,77.52085361644558,11.346264849145822,20.206941575333605
2024-12-05,26.829940242660356,29.247047980791606,77.13952971436987,7.8109803309707875,15.03765145740316
2024-12-06,26.78777251110856,29.303113351155268,76.5713862557795,7.441169757319911,16.08985068750586
2024-12-09,26.323639399856706,28.778474880042182,76.8651572555331,7.640735512253702,15.82696961683393
2024-12-10,24.381216772373545,26.203633131380034,70.26643045036657,7.747675493628243,15.696956283644328
2024-12-11,25.21170621667979,27.584302104956166,73.60612226133786,8.055738526207271,15.705215223558916
