date,BZ=F,CL=F,NG=F,SPY,XLE
2023-12-29,123.9581641578051,122.16538731761813,100.11947515248205,116.96771697325934,170.718784964174
2024-01-02,122.10779972072612,119.999992194993,102.27001840219287,116.313124061064,172.5514086959872
2024-01-03,125.90506529177983,123.95566079595721,106.25249183504168,115.36323098824508,175.36143692987326
2024-01-04,124.84311252282527,123.0861049671975,112.34568663176255,114.99163687955875,172.2867024206821
2024-01-05,126.7256640427197,125.84824490759068,115.2130618064343,115.14913630654682,172.42923895897215
2024-01-08,122.47787751845203,120.66495277385397,118.67782223848182,116.7929971483081,170.43371188759386
2024-01-09,124.84311252282527,123.17134865187367,127.04102594242994,116.61581404793955,167.70515085880788
2024-01-10,123.57200509444675,121.68798105672771,121.02748441235232,117.27532600098351,166.05579726783478
2024-01-11,124.55350243213799,122.79624001593261,123.33731520541835,117.22364978712194,166.48340688270494
2024-01-12,125.96942718163544,123.92156592375574,131.93946921433053,117.30485526604728,168.35674868175064
2024-01-16,125.96942718163544,123.44415966286533,115.4918434922028,116.87420262723344,164.34534327303663
2024-01-17,125.30972701744693,123.71695766551201,114.29709196738251,116.22453626587273,162.98106275864362
2024-01-18,127.27272169282942,126.30861023655284,107.40741197905751,117.2580980930343,162.71635648333853
2024-01-19,126.40385459344168,125.16624339680149,100.31860357160728,118.71985679357844,163.2457690339487
2024-01-22,128.81737022203808,128.2011943481863,96.33612064379285,118.97087056659241,163.85664878965895
2024-01-23,127.9967837468735,126.8030704377165,97.57069405445192,119.31784694107755,164.20280673474656
2024-01-24,128.78519541499793,128.03068096214403,105.17722495766908,119.44828037841918,166.54449175121246
2024-01-25,132.63072933449953,131.90110587843208,102.3894935546749,120.0979467397799,170.2911753493038
2024-01-26,134.43282542313062,133.00937784598196,108.00477824650206,119.94537386362647,171.55365292795685
2024-01-29,132.58246098605164,130.91218547610478,99.16368342759144,120.8952669364454,171.30929791860922
2024-01-30,133.3386978471359,132.68541802251562,82.71604821049809,120.8017601004055,173.0808367819149
2024-01-31,131.4722398686492,129.32650724766447,83.63201804954986,118.83059904755353,169.8432144684762
2024-02-01,126.62911507004864,125.86529884786388,81.64078133312546,120.38587209412357,169.8228476672012
2024-02-02,124.42477865242677,123.23955140462158,82.7957014771413,121.65321978634991,170.06718714123124
2024-02-05,125.48671914560603,124.09206630145304,82.91517662962332,121.2102582804355,169.63957752636114
2024-02-06,126.45212294188954,124.9957300107592,80.00797007414714,121.56216871574132,170.18937241356383
2024-02-07,127.4497138209885,125.9335016006118,78.33532743436437,122.57604686952241,170.53553035865144
2024-02-08,131.343516088938,129.95737295432392,76.34409071793998,122.63018635880132,172.2867024206821
2024-02-09,132.24457027114119,131.01448310105414,73.55635456746302,123.33891876027556,169.63957752636114
2024-02-12,131.93885436327088,131.15088860654998,70.41019770702277,123.28477927099664,171.51293486072433
2024-02-13,133.17778698460924,132.77067471553676,67.26404084658255,121.58677142997043,169.78211406465113
2024-02-14,131.2952477404901,130.67348234565955,64.07805735282068,122.69170816434614,169.61922626040362
2024-02-15,133.32260430572816,133.04347271818344,62.96296384212645,123.53824880944191,174.3433143605679
2024-02-16,134.30410164341941,135.02131352283803,64.07805735282068,122.92303075399357,174.24149588951033
2024-02-20,132.4859120133806,133.29922978890187,62.76384017048401,122.24629089300043,172.65322716704475
2024-02-21,133.59613313078304,132.8388774682847,70.60932137866521,122.35702563698952,175.8908494804834
2024-02-22,134.62589881692216,134.03239312051073,68.97650537220407,124.88926525601092,176.1962893583386
2024-02-23,131.32743482330557,130.41772527494112,63.839111795339434,124.9753972857709,175.03563025074314
2024-02-26,132.7916279212509,132.27621451437312,66.06929881672788,124.51767114732459,175.64651000645338
2024-02-27,134.593724009882,134.4757045091997,64.31700765778473,124.74899373697205,174.89309371245307
2024-02-28,134.64199235832987,133.91304155528815,75.06969542144212,124.58411950370407,174.54693576736545
2024-02-29,134.54545566143412,133.4356352943977,74.07407706322992,125.03199254048107,175.40215499710575
