date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-08-19,-0.06411936076933869,-0.04458600795047297,-0.2508034463739152,-0.07384406867106201,-0.06249997009529678,-0.03963743581682221,0.0,0.0,0.0,-0.04641703153546563,-0.0572782645196333
2019-08-20,-0.07510652272977182,-0.05095547984240986,-0.2571024441952401,-0.08626640880923084,-0.06800004325416463,-0.04447136631824218,-0.010853440379048099,-0.00743387343567706,-0.0016189878903989647,-0.05455303851742597,-0.05703730611078681
2019-08-21,-0.07035094831785466,-0.04728816116860668,-0.2523460772528506,-0.08212558471208861,-0.0622500146174202,-0.033232648768187475,-0.008222341623536097,-0.003332381741689478,0.0,-0.04756444683908714,-0.038881768717026866
2019-08-22,-0.07658241015729286,-0.0494113184659188,-0.25568838648630243,-0.07591444768131864,-0.06087497240393995,-0.0355288073183003,-0.0029600177024632574,0.0,0.0,-0.0522582878026284,-0.03864074888620511
2019-08-23,-0.09888483477113019,-0.07546805430794419,-0.2806273302960208,-0.09937885325860919,-0.08599989990297562,-0.06743212058060405,-0.01956916042301108,-0.01254152175947826,-0.010621164640459674,-0.07416295885826647,-0.06418700829405555
2019-08-26,-0.09593305991608844,-0.061571192505699646,-0.2775421179703571,-0.0907522189853488,-0.07924995365967152,-0.05450155506301099,-0.0074001074611824685,-0.003327362636073007,0.0,-0.06446225832934657,-0.05494859042094867
2019-08-27,-0.0952771099483014,-0.05983405709669216,-0.2820414374371656,-0.09627331778153833,-0.0839999689948038,-0.05595169726949178,-0.01019572889519461,-0.006654725272145835,0.0,-0.06999057588711764,-0.059608000040293395
2019-08-28,-0.08822564779459059,-0.057517851943591616,-0.2717572645324015,-0.08799173566388306,-0.07274996289424422,-0.0551057732857226,-0.0006577746888781868,-0.0038393480357604925,-0.0027286678197681654,-0.06321066327667048,-0.04787922818128725
2019-08-29,-0.07658241015729286,-0.042848872541465584,-0.26108756984647247,-0.07418912082666651,-0.056875014892543437,-0.038670705132456365,-0.00016445947347562803,0.0,0.0,-0.05611773206438572,-0.033579639548824196
2019-08-30,-0.07035094831785477,-0.044007012029651696,-0.26108756984647247,-0.07108351927296719,-0.05299993942503241,-0.03891241089351374,-0.0014800088512314422,0.0,0.0,-0.054970316760764006,-0.03936374695669531
2019-09-03,-0.07773032260092004,-0.05346458520475515,-0.26468697598771235,-0.08074537608966986,-0.06587494321694883,-0.05063453996568319,0.0,0.0,0.0,-0.06049863431853526,-0.04330015850554984
2019-09-04,-0.0664151856565936,-0.03512836095209783,-0.2544029019473621,-0.07177368966080527,-0.05399995272664476,-0.034441085213611076,0.0,0.0,0.0,-0.05987283679219711,-0.03382072080162121
2019-09-05,-0.06493929822907267,-0.01872224614096431,-0.24514716610595724,-0.05279502818300413,-0.036999917989340735,-0.014259901023476974,-0.006166811541121475,-0.00872811760390607,-0.010823491232213453,-0.05058941450661485,-0.015343823633432398
2019-09-06,-0.06133151055170493,-0.020845403438276646,-0.24116213931913869,-0.05314008033860874,-0.03499998708116873,-0.015105732647383083,-0.0029211081249120763,-0.007481271116510246,-0.014745070504520856,-0.04798172508242518,-0.012933809591140448
2019-09-09,-0.06625119816464667,-0.017757228331838303,-0.22599307573419455,-0.03864736119018318,-0.03212502061032276,-0.022477342740247316,-0.0051930880414205105,-0.014962542233020841,-0.019607836040684307,-0.056743529590723873,-0.009158139351475619
2019-09-10,-0.057067835761089064,-0.016406114811135446,-0.2168659624949939,-0.03519670748087914,-0.02324997432980286,-0.027431987582401465,-0.011359961956733357,-0.029426441967151846,-0.01835292102220946,-0.05403150063258847,-0.013094489478354884
2019-09-11,-0.04804852370401721,-0.011194782407384765,-0.2160946223394228,-0.029675608684689516,-0.014124972571406371,-0.01728099213703579,-0.007789663249226451,-0.03167066954839552,-0.008627450270735273,-0.04464381870550615,-0.011246793619338696
2019-09-12,-0.04066902371187405,-0.008299581333462737,-0.2209795624518098,-0.024499628120733467,-0.013499988181661902,-0.011963742473364144,-0.003732533978964656,-0.02593507961030729,-0.006431348988404382,-0.04495675741489806,-0.006507105478361914
2019-09-13,-0.03017382422728116,-0.010036642919198655,-0.2148090883682755,-0.01690821639091618,-0.008124988456785146,-0.019214453505768253,-0.009412514957331242,-0.03765582097609955,-0.01270586375992537,-0.04547829529973596,-0.008515419802617474
2019-09-16,-0.04608067380065582,-0.013703961593001947,-0.1884560868496192,-0.020358936176848978,-0.009000024019459109,-0.02163141875647814,-0.018987327560311056,-0.02768066469266113,-0.011921511712952367,-0.04756444683908754,-0.021208270984910436
2019-09-17,-0.03837319882461904,-0.012738869960604152,-0.1997685979533287,-0.019323713633406178,-0.009500030670265185,-0.01764350459869022,-0.013631941873241975,-0.013964968947035937,-0.003294121763069981,-0.04610417271851958,-0.01526348368982508
2019-09-18,-0.03788123634877901,-0.013896935625518478,-0.20362515043456353,-0.015872993847473177,-0.01099995492763091,-0.017764403659150343,-0.012009027790945996,-0.016957592708922126,0.0,-0.046208432360020035,-0.01574552335146859
2019-09-19,-0.03624136142931148,-0.012931917816392469,-0.20568197512907496,-0.020358936176848978,-0.01599992574063978,-0.015589144169497826,-0.012171387810785753,-0.013715599649556667,0.0,-0.04172319057192496,-0.01839649580260703
2019-09-20,-0.04329282358302228,-0.021617521038158127,-0.21223811929039485,-0.031055949460365894,-0.027375005275190472,-0.030090658594168724,-0.021097009831170736,-0.024438863825432547,-0.0037435447231560655,-0.04036717609285706,-0.03285670290030926
2019-09-23,-0.04558864847027697,-0.025091718032901316,-0.21198097295039994,-0.029330622605713876,-0.029249958444424084,-0.027069475120747036,-0.01720217820655751,-0.020947597564656344,-0.0035875312027041674,-0.04547829529973596,-0.029482670956705558
2019-09-24,-0.053788085922153894,-0.039760697435027345,-0.2244504448552591,-0.03864736119018339,-0.034749935908239236,-0.03649544564280366,-0.01314504893629553,-0.022194444052051992,0.0,-0.05424017970048032,-0.03984578661833882
2019-09-25,-0.04886846116375097,-0.028758962883433038,-0.22316491088411192,-0.030710831228132524,-0.028499996315741422,-0.02501511469155426,-0.012495920727891888,-0.023192017338036722,-0.0006189140907734696,-0.05882968113007565,-0.03108934698490019
2019-09-26,-0.05100029855905896,-0.0382165360585365,-0.23332051061887846,-0.03519670748087935,-0.027124954102261182,-0.02392757730659078,-0.006978237395174055,-0.013715599649556667,0.0,-0.0640450599784548,-0.03526671694260121
2019-09-27,-0.05362409843020718,-0.04902529657761449,-0.23344903435666906,-0.03140100161597071,-0.031000029569772214,-0.036978857164918215,-0.008114258540523958,-0.020199393576150533,-0.0035423425182021253,-0.06821736305715817,-0.03864074888620511
2019-09-30,-0.04558864847027697,-0.044199986062168656,-0.2389767414546297,-0.03381643278183195,-0.02962498735629197,-0.026827861719552537,-0.0032457034162095832,-0.01895254708875506,-0.0029262880997854126,-0.05987283679219711,-0.030366348914409994
2019-10-01,-0.06805506057606124,-0.05385060709306043,-0.256588250379664,-0.054175302882051746,-0.05287505738114692,-0.03589131977995473,-0.0058422786240153405,-0.027431295395182034,-0.0052365217811542845,-0.06905183965138798,-0.03848006899899048
2019-10-02,-0.08478184760916989,-0.0681336384301534,-0.27484252629027206,-0.07349895043882884,-0.07075003198607221,-0.05401814354089625,-0.02580332968402736,-0.03341644682288589,-0.018481514103275542,-0.08261190454961932,-0.05575192843504578
2019-10-03,-0.0815020977702347,-0.05906193949681111,-0.26700089759001183,-0.06970331065054886,-0.06462497443745968,-0.042417005889049786,-0.018987327560310872,-0.021944978658504546,-0.01617128042190667,-0.07437155803371286,-0.051172858759308375
2019-10-04,-0.07658241015729307,-0.046323143359481095,-0.2623730543854129,-0.0524500421040287,-0.05487498828931852,-0.026586063598632293,-0.003570236333315719,-0.017456235207811966,-0.0024643361228914792,-0.05987283679219711,-0.04225580066063037
2019-10-07,-0.07986222285076718,-0.046323143359481095,-0.2689291985467327,-0.057280904435751165,-0.0596249079293979,-0.030694876816880334,-0.011684494873839492,-0.019201820290165802,-0.00631464662568956,-0.06300198420877902,-0.046433170618331396
2019-10-08,-0.09593305991608876,-0.0617641665382165,-0.28139862101938495,-0.07591444768131884,-0.07412500510772405,-0.04845928047603029,-0.021097009831170552,-0.023940125230474184,-0.015555285228102615,-0.08083861182721398,-0.05647498792751105
2019-10-09,-0.08576577256085058,-0.0561667384228894,-0.27484252629027206,-0.06728774733142989,-0.06624997212881631,-0.03432018615315095,-0.013631941873241607,-0.020947597564656344,-0.010780833873067237,-0.07416295885826688,-0.04844154636456262
2019-10-10,-0.07740241047156576,-0.050762431986622294,-0.2657154130510715,-0.05762595659135588,-0.0577500504552172,-0.027673785703321328,-0.011684494873839492,-0.01845380849379687,-0.011858899492990198,-0.06957345742867134,-0.042095120773415935
2019-10-11,-0.05952771099482983,-0.039567723402511246,-0.25581695965629986,-0.045893720764396274,-0.039999957894177395,-0.01425990102347659,-0.012658218373540642,-0.021695705457093803,-0.015555285228102787,-0.0618545689051571,-0.03125002687211423
2019-10-14,-0.0662511981646471,-0.04169080687655158,-0.2562025803018785,-0.04451344606534907,-0.041874911063411006,-0.014864119246188391,-0.01752671112366383,-0.02019939357615071,-0.021869813404567374,-0.06227184714849474,-0.031732005111782674
2019-10-15,-0.05969163563223771,-0.025284692065418276,-0.2531173679762148,-0.030710831228132944,-0.03412504721354747,-0.0039880065176507926,-0.021746200413765564,-0.01945128568371325,-0.024949967047425962,-0.04516535659034365,-0.023216585309165795
2019-10-16,-0.05772384858341548,-0.023547556656410788,-0.26353001518656255,-0.03312626239399439,-0.03462495816930084,-0.010876205088400471,-0.0207724769140646,-0.020698132171109072,-0.02279383580757987,-0.04641703153546563,-0.019199895238679213
2019-10-17,-0.05526397334967525,-0.017757228331839157,-0.26301577193877945,-0.03243615808278496,-0.029874942834168756,-0.012809666457132935,-0.016228517081047916,-0.014214434340583382,-0.020329618133913194,-0.03932410032318068,-0.016629139887197362
2019-10-18,-0.05690391112368171,-0.029144984771738314,-0.2668723738522211,-0.030020726916923725,-0.03824998246388258,-0.02223563697918956,-0.01428100770745443,-0.0047381127481716774,-0.01709542127414431,-0.04287052598310041,-0.018557237111796333
2019-10-21,-0.05985562312418464,-0.02335458262389447,-0.25376013496178834,-0.016563164235312202,-0.03249995382713814,-0.011722129072169261,-0.011035366665436218,0.0,-0.0132451107713464,-0.043913601752776206,-0.01510286522458531
2019-10-22,-0.06379138578544569,-0.03281222962226961,-0.24411877847480462,-0.019323713633407017,-0.02487497202116009,-0.025015114691553875,-0.010710771374138712,-0.0029865690228699088,-0.009086832283952536,-0.041827530105869905,-0.02136888945014941
2019-10-23,-0.05788777322082347,-0.025284692065418276,-0.23781978065347975,-0.015182889536264796,-0.02499994976009848,-0.024169190707784893,-0.006166811541122028,-0.0012444597039517062,-0.00508253778885665,-0.0358819343047612,-0.025867619182279502
2019-10-24,-0.05493599836578182,-0.03628642661701269,-0.2410335661491409,-0.016563164235312202,-0.02362500324167115,-0.009909382044171177,-0.0027588104792638747,-0.004977647006358088,-0.0016941792629525027,-0.04078445433619411,-0.02634965884392321
2019-10-25,-0.044604786373135745,-0.028758962883433253,-0.23486309206560663,-0.011732235826960553,-0.017500041388111735,0.0,-0.008601089103279214,-0.017172699952958788,-0.01185889949299037,-0.03974137856651832,-0.027474295210474134
2019-10-28,-0.041653011518094106,-0.019687337773362748,-0.23923383836241763,-0.006556255263004714,-0.014749956961151452,0.0,-0.010548473728490142,-0.027625739485365477,-0.0254120374735447,-0.029832078862152434,-0.02442156161932424
2019-10-29,-0.035749398953471664,-0.028565915027644936,-0.23614862603675393,-0.004140758020514718,-0.011499961578437799,-0.009050917451984853,-0.010548473728490142,-0.025137011886910803,-0.024487955845919715,-0.016063414788474707,-0.029964649196373403
2019-10-30,-0.034929461493737796,-0.025863761809511224,-0.25170331026727677,-0.004830928408352907,-0.008000010717847362,-0.0029772886512794065,-0.006004513895473274,-0.017919414137219453,-0.01586325321269874,-0.010535097230703642,-0.023939583379655995
2019-10-31,-0.04575269881676304,-0.022968560735589196,-0.254917095762938,-0.009661856816704346,-0.018624936733609574,-0.0035728191959071153,-0.007465067957929496,-0.021154760015210425,-0.010472865888471282,-0.011682512534325557,-0.029161311182276085
2019-11-01,-0.032305661622589785,-0.016599088843652618,-0.2379483538234771,0.0,0.0,0.0,-0.0076273656035782495,-0.02364367942311384,-0.012937142786750446,-0.010430757696757912,-0.022734545647522288
2019-11-04,-0.024762174138499814,-0.011194782407385409,-0.21313793375154927,0.0,0.0,0.0,-0.01720217820655806,-0.03459436857048737,-0.025566021465842505,-0.013455725364285229,-0.022252567407854043
2019-11-05,-0.023122299219032066,-0.010808760519080562,-0.21210949668819012,0.0,0.0,-0.0011749279499050557,-0.01395653716453985,-0.05126932300375512,-0.03557687615280719,-0.020444317042624248,-0.020806571266874047
2019-11-06,-0.023778249186819124,-0.014282957513823753,-0.22817842416649603,0.0,0.0,-0.0016449350494009058,-0.009899407894278055,-0.047785008461194003,-0.03188054964230744,-0.017106490558150694,-0.019762213421954975
2019-11-07,-0.017218686654409843,-0.008106607300946849,-0.21660886558720532,0.0,0.0,0.0,-0.013307346581945021,-0.05798917523375561,-0.044971617196743204,-0.014915999484853382,-0.025626599351457946
2019-11-08,-0.013283049702226442,-0.005404380259541351,-0.21982260165065973,-0.00033505950241058245,0.0,0.0,-0.013956537164540034,-0.05973128455267381,-0.04897585246722677,-0.007718808631068376,-0.02522496105539702
2019-11-11,-0.014758874275208438,-0.010036642919199082,-0.22419334794747064,-0.0030150864662645814,0.0,0.0,-0.015417091226996072,-0.05798917523375561,-0.05482836944218511,-0.011786852068271483,-0.027233336801628042
2019-11-12,-0.009675262024858808,-0.008878651077556542,-0.22817842416649603,-0.0016751050597256024,-0.00012232119392969356,0.0,-0.012171387810786489,-0.06421109013461648,-0.05251813576081641,-0.00584133615960845,-0.027875933506535458
2019-11-13,-0.015414824242995492,-0.009264599142589388,-0.23152078283215466,-0.008040209193113875,-0.004278808466161428,0.0,-0.0047061951044753535,-0.05475363754631572,-0.038503045803367976,-0.004693920855986536,-0.030928667097685755
2019-11-14,-0.0093472870409656,-0.004825310515448403,-0.2335776075266661,-0.006030172932529366,-0.0011003292096646927,-0.001154179565252621,-0.005030790395772677,-0.04529618495801513,-0.03511474650207649,-0.004589581322040609,-0.026751297139984535
2019-11-15,-0.010167224500699472,0.0,-0.22766423035091995,-0.003350145968675367,0.0,0.0,-0.0047061951044753535,-0.04056750661622702,-0.03203459285921807,0.0,-0.024983941224575465
2019-11-18,-0.012627099734439599,0.0,-0.2370484899301154,-0.0013401097080908578,-0.0037662297921957086,0.0,0.0,-0.03534108275474769,-0.03003238638705764,-0.0033860878048734464,-0.021609909280971562
2019-11-19,-0.014758874275208863,0.0,-0.24836095160161797,0.0,-0.0046167077814737445,0.0,-0.0012976869563852264,-0.03335000477125969,-0.03249660406072432,0.0,-0.032374724660641216
2019-11-20,-0.027057999025754828,-0.006130205314691184,-0.2407764198091458,-0.004686987137406144,-0.012513671219755985,-0.006045353840542432,0.0,-0.032852163346844626,-0.026644146310378293,-0.0013293906154249117,-0.03462405881571893
2019-11-21,-0.02869787394522236,-0.003448240489513725,-0.22830699733649337,-0.005691300311820553,-0.012878175073647202,-0.011064202309868267,-0.005023453370543855,-0.045793930477705996,-0.03003238638705764,0.0,-0.040086806449160774
2019-11-22,-0.027057999025754828,-0.0030651026573456984,-0.23087796641437416,0.0,-0.00777549315678664,-0.012318936221368884,-0.0066439382728414485,-0.05126932300375512,-0.0297243591778492,0.0,-0.03349936102719254
2019-11-25,-0.020662423985292153,-2.1251625418701976e-16,-0.23010672512321675,0.0,-0.0006074444168826152,0.0,-0.005509636211167147,-0.05052260881949428,-0.03295861526223057,0.0,-0.024983941224575864
2019-11-26,-0.01574279922688934,0.0,-0.2371770136679059,-0.000996371609787941,0.0,0.0,0.0,-0.03733206483351185,-0.0297243591778492,-0.0008047607938108292,-0.018316217280975374
2019-11-27,-0.011807162274705726,0.0,-0.23524871271118494,0.0,-0.0009697098822902313,0.0,0.0,-0.03434549581064194,-0.028030239139509524,0.0,-0.009881137421965818
2019-11-29,-0.015414824242995492,-0.0034129341363396968,-0.24296181767365446,-0.0016556916015689747,-0.0055756926303626286,-0.002940421416031856,-0.00032243982899713975,-0.03807868311304815,-0.028954320767134507,-0.003505597786661841,-0.01630784153474435
2019-12-02,-0.025254136614340266,-0.01289345178027592,-0.24296181767365446,-0.007947091421225898,-0.021939291707198945,-0.017190634699876983,0.0,-0.05574922449042217,-0.03526878971898678,-0.007912604317924296,-0.024421561619325037
2019-12-03,-0.03148566130831719,-0.014789598821960915,-0.2542743782095706,-0.02185427948279655,-0.03260600761718732,-0.02589909837333795,-0.00160927130280468,-0.048033881221039784,-0.03265058805302212,-0.010116107583555618,-0.034222359097682536
2019-12-04,-0.02935388676754814,-0.009670088835206992,-0.24309034141144506,-0.012582799639313646,-0.028848451419715874,-0.021940705794492022,0.0,-0.04305623421468187,-0.025257994256634407,-0.0009014087446006131,-0.02883995140784781
2019-12-05,-0.02443419915460639,-0.005498652369295462,-0.24668984641709857,-0.007947091421226099,-0.02860607034674545,-0.018321579311769413,-0.0003202811975366209,-0.04156309356033347,-0.02356387421829473,-0.0009014087446006131,-0.02980403073113483
2019-12-06,-0.014430962145853737,0.0,-0.23229207355551867,0.0,-0.016848454017981532,-0.00746428630082391,0.0,-0.04131412489576349,-0.026490162318080147,0.0,-0.02201160899900795
2019-12-09,-0.01639881204921469,-0.003790639326855496,-0.23319193744888037,-0.0023056388401402747,-0.020606010215452976,-0.012666769815084748,0.0,-0.040069761096536156,-0.029878343170147006,-0.006971394642021979,-0.020806571266874643
2019-12-10,-0.022302361759298193,-0.007202352459645732,-0.23164930656994503,-0.0019763339465728186,-0.0218181939659178,-0.011875091299315455,-0.003188779340220088,-0.04678951742181244,-0.030032386387057297,-0.00478040015341486,-0.022493587238676397
2019-12-11,-0.014922924621693975,-0.0026534982746062113,-0.23293484054109223,-0.004281972786712893,-0.015636363062720874,-0.005202397077038689,-0.001753840893171856,-0.0540070192667796,-0.02741418472109264,-0.003884108497211426,-0.020003233252777128
2019-12-12,-0.0011479124436270815,-0.001516212234335736,-0.21879416458730028,0.0,-0.006909066917313157,0.0,-0.002550974447971937,-0.06545554983856837,-0.03157252243309899,0.0,-0.011407473506553132
2019-12-13,-0.008855324565124934,-0.003790639326855496,-0.22470754176304653,-0.0035691587652157382,-0.009575722696009259,0.0,0.0,-0.0644599628944621,-0.024025944644413467,-0.0006933951964155453,-0.010523795548848299
2019-12-16,-0.004591649774509178,0.0,-0.2142948945526988,0.0,-0.010060577637154473,0.0,0.0,-0.05724246104949494,-0.011858899492990198,0.0,-0.006185745703932842
2019-12-17,-0.0031156994924493153,-0.0009420007005379176,-0.21378070073712258,0.0,-0.011030287519444704,-0.002325845966476908,-0.001587242516161099,-0.067446531917332,-0.008624702633221315,-0.001078700115659235,-0.0017673559154098677
2019-12-18,-0.00442766228256236,0.0,-0.21082401214924945,-0.004201703036163556,-0.015151508121576054,-0.0024366489060307027,-0.003174607048120669,-0.054255892026624855,-0.004620467362737916,0.0,-0.0008033380140981143
2019-12-19,-0.0009839249516802643,0.0,-0.21108115848924436,-0.004524958570313081,-0.012484759547675785,0.0,0.0,-0.0452961849580153,-0.004312380928917159,0.0,0.0
2019-12-20,-0.001639812064928386,0.0,-0.21120968222703496,-0.008403406072326916,-0.012848423952335689,0.0,-0.0006335014330938231,-0.04828275398088521,-0.005236521781154628,0.0,-0.0017631868427153902
2019-12-23,0.0,-0.002596001856435039,-0.20311090718677974,-0.010665823466705467,-0.00472726607976227,0.0,-0.004909681760947565,-0.0540070192667796,-0.014477160383567512,0.0,-0.004087507453850489
2019-12-24,0.0,-0.00278146095529248,-0.2034966266967721,-0.008403406072326916,-0.008727203350204339,0.0,-0.0036426788947599193,-0.052762559562827896,-0.013091067554436281,-0.0012607259573832032,-0.001843340055459053
2019-12-26,0.0,0.0,-0.20375372360456012,-0.0029088665718993204,-0.006424211976168139,0.0,-0.0026923963088054405,-0.047038390181657876,-0.011396888291484292,-0.0019396698208337703,0.0
2019-12-27,-0.0037465223841085917,-0.001845339971334266,-0.207096032838012,-0.005494539500427398,-0.00727263852676909,-0.00010875494791381559,0.0,-0.043554075639096926,-0.008470777865535996,-0.0016487044911689722,-7.927233455572765e-05
2019-12-30,-0.006841475657937419,-0.012179384972784884,-0.23254917046330661,-0.008403406072326916,-0.011878806865249624,-0.005874679544982072,-0.0052174341052839,-0.04430069391863323,-0.008624702633221659,-0.014062606201045382,-0.006504819691223698
2019-12-31,0.0,-0.01033397442046111,-0.22817842416649572,-0.005171283966277872,-0.012484759547675982,-0.0027197883036714147,-0.004268743431492959,-0.037580937593356935,-0.004774332905811264,-0.01212293638021143,-0.005076947235133205
2020-01-02,-0.011722577867567757,0.0,-0.2212366593595973,0.0,0.0,0.0,-0.012173891378806976,-0.048780499500575905,-0.01724940526644263,-0.009504396978625207,0.0
2020-01-03,-0.027678223914847647,-0.006450393199920101,-0.22355058096189678,-0.010617718155440232,-0.0019275963064963539,-0.011243208225755206,-0.013754920968269817,-0.04181187041545418,-0.015247258018894516,-0.018135972250954865,-0.008509974311148395
2020-01-06,-0.031911416903080005,0.0,-0.21750868004835994,-0.011261255433099578,-0.0015661662349609896,-0.00888744164289254,-0.011699606808672597,-0.041563093560333116,-0.014323176391269534,-0.012025923176090093,-0.005752158008126121
2020-01-07,-0.033051105906457094,0.0,-0.21956550474287148,-0.01769619692573372,-0.0036141162652014824,-0.00931577771927352,-0.019288524531389576,-0.05201594128329125,-0.015709269220400765,-0.013965667279622526,-0.007328070251538818
2020-01-08,-0.029632038896325822,0.0,-0.23242064672551624,-0.011261255433099578,-0.00024098412271524353,0.0,-0.015652180782329515,-0.047287262941503136,-0.016171280421907012,-0.007564727157791253,-0.00433384903823475
2020-01-09,-0.026050159171426335,0.0,-0.22676436645755815,-0.005147990161303827,0.0,0.0,-0.008695601975284437,-0.04753613570134857,-0.010780833873067408,-0.0032974832650362416,0.0
2020-01-10,-0.029957601921602038,-0.003972581452768493,-0.23113511275436904,-0.01254820676443009,-0.007079367511465457,-0.002326291637367654,-0.009328062424478338,-0.038327555872893236,-0.008162691431715068,-0.003006443652673146,-0.005431815683974967
2020-01-13,-0.017421085288714055,0.0,-0.23087796641437427,-0.0057915274389631725,0.0,0.0,-0.0028458289543288186,-0.02663015254125903,-0.0021562496890710657,-0.006497879043253398,-0.002282908240558941
2020-01-14,-0.021491403157917977,-0.0025143419084598206,-0.23074944267658368,-0.007721954435958842,0.0,-0.0047105536434606556,-0.0025295987297317786,-0.031359022692496054,0.0,-0.00048491745520825983,-0.002597817041597899
2020-01-15,-0.014816019448163228,0.0,-0.23640567351233502,-0.013191744042089436,0.0,-0.003559056529203846,0.0,-0.024639170462495568,0.0,0.0,-0.004880725282156839
2020-01-16,-0.008954761716509352,0.0,-0.23512018897339468,-0.0045044528836446765,0.0,0.0,0.0,-0.015928336153731276,0.0,0.0,0.0
2020-01-17,-0.004558756013508782,0.0,-0.2400051785179886,-0.0016086891641630898,0.0,0.0,0.0,-0.014683972354503938,0.0,0.0,0.0
2020-01-21,-0.015304457592467666,-0.0008821025892328501,-0.25363156179179075,-0.009974242489775074,-0.01101759401264833,-0.0004118853394314434,0.0,-0.004728774246512306,0.0,0.0,-0.003047092355966579
2020-01-22,-0.019211962746903583,-0.0014114181270192456,-0.26083042350647734,-0.007078478770293293,-0.01623031568369409,0.0,0.0,-0.012692990275740303,0.0,0.0,-0.0035159125569081003
2020-01-23,-0.020351714154540887,-0.005469278982353658,-0.26365858835655975,-0.009652443044948307,-0.005568066490656963,0.0,-0.0009361367059443397,-0.0032355376874397103,0.0,-0.005060630369793839,-0.0020313749914649274
2020-01-24,-0.02735259848531164,-0.01746646802263396,-0.2721429840423936,-0.022200773033366383,-0.010188365404760135,-0.004699110754949306,-0.007801479048019218,-0.00472877424651248,0.0,-0.02167477121777729,-0.01593875181878394
2020-01-27,-0.04835556349892475,-0.032815808854738955,-0.29232551147751556,-0.03732300568444548,-0.028906548303042408,-0.02839914342160388,-0.010922094655355048,-0.008959707068609726,-0.0024868320196948447,-0.02912248448524084,-0.030627376172595856
2020-01-28,-0.03760986191996566,-0.021700722403691697,-0.28911172598185425,-0.0260617502513459,-0.022627701477701045,-0.009806866992999869,-0.009673812430228343,-0.006470979470155226,0.0,-0.02434831868990088,-0.021173552304067984
2020-01-29,-0.03451642033937082,-0.023288601536742476,-0.296567684604329,-0.027670501027502983,-0.01741497980665529,-0.007253027911563577,-0.014666761419773475,-0.011697403331634552,0.0,-0.02702186616202483,-0.02172044946762831
2020-01-30,-0.04054055319005292,-0.03316866338649381,-0.29091145376857774,-0.015443970483911676,-0.016348763956897695,0.0,-0.0029645128625844243,-0.009457548493025134,0.0,-0.03408760228566108,-0.023361200695847077
2020-01-31,-0.06170626851417414,-0.048870858750353664,-0.31302228216042055,-0.03603605435311517,-0.03909491370780254,-0.027443361799734653,-0.014198693066801393,-0.023643679423114187,-0.004473913125036126,-0.05337536373943558,-0.020861005503440628
2020-02-03,-0.042005867622966445,-0.03757937877358308,-0.32202082222962364,-0.029279251803660065,-0.03945025852741375,-0.01458888133950232,-0.014198693066801393,-0.02264809247900809,-0.0012989854194631195,-0.044781792174156336,-0.013907317089781025
2020-02-04,-0.025073220478557458,-0.027522923398108422,-0.31957837688953356,-0.01994854659154414,-0.021324498386073868,0.0,-0.0082695474009913,-0.009955294012716349,-0.011257096663806367,-0.027976699321092785,0.0
2020-02-05,-0.007000946735031178,-0.025935044265057643,-0.29399666609424147,-0.0003217378328325789,-0.004975734429175979,0.0,-0.0003120255785412981,-0.01070191229225282,-0.007216067682656832,-0.009261867016225863,0.0
2020-02-06,-0.007489447283595829,-0.013761394218745806,-0.30119552780892805,-0.0016086891641628944,-0.0017769961844416031,0.0,0.0,-0.006470979470155574,-0.006927478253398998,-0.008402546426531685,-0.0022453196067132443
2020-02-07,-0.021654153468425977,-0.014467170762563738,-0.30608046792131516,-0.005147990161303827,-0.009003701281798745,-0.009144215386438493,0.0,-0.005973233950464709,-0.010102516954906294,-0.016136724268449292,-0.0065809826342611445
2020-02-10,-0.022142591612730415,-0.00864503724845522,-0.30955135032476444,-0.0022522264418222402,-0.0034356347911417818,0.0,0.0,0.0,-0.00635018839894888,-0.010885141893575355,0.0
2020-02-11,-0.016769772025381185,-0.009703533363411395,-0.30183824536229487,0.0,0.0,-0.003365046630483,-0.0037191336387721514,0.0,-0.002742154557620545,-0.004965190934087159,0.0
2020-02-12,-0.011396890033771744,0.0,-0.29245403521530616,0.0,0.0,0.0,-0.004184010453266016,0.0,-0.002020569988541832,-0.003723893200565324,0.0
2020-02-13,-0.014978832162931444,0.0,-0.294639433079815,-0.0003211179183492585,-0.005631804700628877,-0.0026525601244709773,0.0,0.0,0.0,-0.008402546426531685,-0.001740850638348524
2020-02-14,-0.014816019448163228,0.0,-0.29836736295884553,0.0,-0.006922469651319339,0.0,0.0,0.0,0.0,-0.007638665272543829,-0.0032546187055621715
2020-02-18,-0.017258210169685623,0.0,-0.3041522163968012,-0.008662207452373555,-0.012554184529069127,-0.003726941703270978,-0.003549970392195715,-0.0009551739031142367,0.0,-0.011171606468029234,-0.0033303128959405264
2020-02-19,-0.0146532067333948,0.0,-0.2948965299876032,-0.0012832968189550433,-0.01290629021538732,0.0,-0.004630349737516166,-0.01504299984781262,-0.010848211397908767,-0.006588392677769372,0.0
2020-02-20,-0.013025079585713273,-0.010246607547033045,-0.2956678207109674,-0.003208211330339729,-0.014314174023385175,-0.010409614718152556,-0.0038585654588745057,-0.0040592820618138474,-0.007326083133539089,-0.012985760216791367,0.0
