date,spy_adj_close,overlay_direction,is_long_allowed,hh_hl_count,lh_ll_count,transition_count,sector_count,daily_return,overlay_position,baseline_position,baseline_strategy_return,overlay_strategy_return,baseline_equity,overlay_equity
2014-10-07,159.1680450439453,HH/HL,True,4.0,3.0,2.0,9.0,-0.015436279428522437,1,1,-0.015436279428522437,-0.015436279428522437,1.8770616438158878,1.195325918593649
2014-10-08,161.95179748535156,HH/HL,True,4.0,3.0,2.0,9.0,0.017489392677014326,1,1,0.017489392677014326,0.017489392677014326,1.909890311983546,1.216231442960946
2014-10-09,158.73971557617188,HH/HL,True,4.0,3.0,2.0,9.0,-0.01983356751239651,1,1,-0.01983356751239651,-0.01983356751239651,1.8720103735395484,1.1921092345262807
2014-10-10,156.92782592773438,LH/LL,False,3.0,4.0,2.0,9.0,-0.011414217556463102,1,1,-0.011414217556463102,-0.011414217556463102,1.8506428398680121,1.178502240372329
2014-10-13,154.35003662109375,LH/LL,False,3.0,4.0,2.0,9.0,-0.016426591596494178,0,1,-0.016426591596494178,-0.0,1.8202430857465242,1.178502240372329
2014-10-14,154.58883666992188,LH/LL,False,3.0,4.0,2.0,9.0,0.001547133088243724,0,1,0.001547133088243724,0.0,1.8230592440531295,1.178502240372329
2014-10-15,153.54290771484375,LH/LL,False,3.0,4.0,2.0,9.0,-0.006765876356980338,0,1,-0.006765876356980338,-0.0,1.8107246506164159,1.178502240372329
2014-10-16,153.41107177734375,LH/LL,False,3.0,4.0,2.0,9.0,-0.0008586260313947491,0,1,-0.0008586260313947491,-0.0,1.8091699152957084,1.178502240372329
2014-10-17,155.22303771972656,TRANSITION,False,3.0,3.0,3.0,9.0,0.01181118104052259,0,1,0.01181118104052259,0.0,1.8305383486983329,1.178502240372329
2014-10-20,156.73019409179688,TRANSITION,False,3.0,3.0,3.0,9.0,0.009709617813250526,0,1,0.009709617813250526,0.0,1.8483121764566923,1.178502240372329
2014-10-21,159.83514404296875,TRANSITION,False,3.0,3.0,3.0,9.0,0.019810796312504486,0,1,0.019810796312504486,0.0,1.8849287125063976,1.178502240372329
2014-10-22,158.6985626220703,TRANSITION,False,3.0,3.0,3.0,9.0,-0.00711096065701855,0,1,-0.00711096065701855,-0.0,1.87152505859048,1.178502240372329
2014-10-23,160.5434112548828,TRANSITION,False,3.0,3.0,3.0,9.0,0.011624860378892432,0,1,0.011624860378892432,0.0,1.8932812760921927,1.178502240372329
2014-10-24,161.77880859375,TRANSITION,False,4.0,4.0,1.0,9.0,0.0076950983488561775,0,1,0.0076950983488561775,0.0,1.90785026171377,1.178502240372329
2014-10-27,161.55642700195312,TRANSITION,False,4.0,4.0,1.0,9.0,-0.0013746027290589824,0,1,-0.0013746027290589824,-0.0,1.9052277255373824,1.178502240372329
2014-10-28,163.40957641601562,TRANSITION,False,4.0,4.0,1.0,9.0,0.011470601624781418,0,1,0.011470601624781418,0.0,1.92708183378151,1.178502240372329
2014-10-29,163.16244506835938,TRANSITION,False,4.0,4.0,1.0,9.0,-0.001512343114011161,0,1,-0.001512343114011161,-0.0,1.9241674248400547,1.178502240372329
2014-10-30,164.2084503173828,TRANSITION,False,4.0,4.0,1.0,9.0,0.006410821121154431,0,1,0.006410821121154431,0.0,1.9365029180078566,1.178502240372329
2014-10-31,166.08628845214844,TRANSITION,False,4.0,4.0,1.0,9.0,0.011435697317258242,0,1,0.011435697317258242,0.0,1.9586481792321817,1.178502240372329
2014-11-03,166.1768798828125,TRANSITION,False,4.0,4.0,1.0,9.0,0.000545447980735414,0,1,0.000545447980735414,0.0,1.959716519926515,1.178502240372329
2014-11-04,165.60032653808594,TRANSITION,False,4.0,4.0,1.0,9.0,-0.0034695160068786146,0,1,-0.0034695160068786146,-0.0,1.9529172520916855,1.178502240372329
2014-11-05,166.64630126953125,TRANSITION,False,4.0,4.0,1.0,9.0,0.0063162600781754286,0,1,0.0063162600781754286,0.0,1.9652523853670523,1.178502240372329
2014-11-06,167.31336975097656,TRANSITION,False,4.0,4.0,1.0,9.0,0.004002900012562538,0,1,0.004002900012562538,0.0,1.9731190941651267,1.178502240372329
2014-11-07,167.46990966796875,TRANSITION,False,3.0,3.0,3.0,9.0,0.0009356091340768646,0,1,0.0009356091340768646,0.0,1.974965162412249,1.178502240372329
2014-11-10,167.99696350097656,TRANSITION,False,3.0,3.0,3.0,9.0,0.0031471554146818015,0,1,0.0031471554146818015,0.0,1.9811806847169426,1.178502240372329
2014-11-11,168.16165161132812,TRANSITION,False,3.0,3.0,3.0,9.0,0.0009803040895475235,0,1,0.0009803040895475235,0.0,1.9831228442443032,1.178502240372329
2014-11-12,167.98048400878906,TRANSITION,False,3.0,3.0,3.0,9.0,-0.0010773419552145835,0,1,-0.0010773419552145835,-0.0,1.9809863428018544,1.178502240372329
2014-11-13,168.16993713378906,TRANSITION,False,3.0,3.0,3.0,9.0,0.0011278281886013541,0,1,0.0011278281886013541,0.0,1.9832205550405007,1.178502240372329
2014-11-14,168.21115112304688,TRANSITION,False,3.0,3.0,3.0,9.0,0.0002450734653305364,0,1,0.0002450734653305364,0.0,1.9837065897744393,1.178502240372329
2014-11-17,168.31817626953125,TRANSITION,False,3.0,3.0,3.0,9.0,0.0006362547653340211,0,1,0.0006362547653340211,0.0,1.9849687325452077,1.178502240372329
2014-11-18,169.2900390625,TRANSITION,False,3.0,3.0,3.0,9.0,0.005773962233362573,0,1,0.005773962233362573,0.0,1.9964298670413292,1.178502240372329
2014-11-19,169.0182342529297,TRANSITION,False,3.0,3.0,3.0,9.0,-0.0016055570137234465,0,1,-0.0016055570137234465,-0.0,1.993224485065894,1.178502240372329
2014-11-20,169.3147430419922,TRANSITION,False,3.0,3.0,3.0,9.0,0.00175430059586823,0,1,0.00175430059586823,0.0,1.9967211999677443,1.178502240372329
2014-11-21,170.220703125,TRANSITION,False,3.0,3.0,3.0,9.0,0.0053507454030929935,0,1,0.0053507454030929935,0.0,2.00740514674973,1.178502240372329
2014-11-24,170.69833374023438,TRANSITION,False,3.0,3.0,3.0,9.0,0.002805949020687759,0,1,0.002805949020687759,0.0,2.013037823255376,1.178502240372329
2014-11-25,170.57479858398438,TRANSITION,False,3.0,3.0,3.0,9.0,-0.0007237045233141615,0,1,-0.0007237045233141615,-0.0,2.0115809786770837,1.178502240372329
2014-11-26,171.0113525390625,TRANSITION,False,3.0,3.0,3.0,9.0,0.002559310980884355,0,1,0.002559310980884355,0.0,2.01672923996475,1.178502240372329
2014-11-28,170.64894104003906,TRANSITION,False,3.0,3.0,3.0,9.0,-0.0021192247979013867,0,1,-0.0021192247979013867,-0.0,2.012455337348764,1.178502240372329
2014-12-01,169.46298217773438,TRANSITION,False,3.0,3.0,3.0,9.0,-0.0069496995122074745,0,1,-0.0069496995122074745,-0.0,1.998469377472452,1.178502240372329
2014-12-02,170.55833435058594,TRANSITION,False,3.0,3.0,3.0,9.0,0.006463666334531659,0,1,0.006463666334531659,0.0,2.011386816708213,1.178502240372329
2014-12-03,171.2172088623047,TRANSITION,False,3.0,3.0,3.0,9.0,0.003863044947216787,0,1,0.003863044947216787,0.0,2.019156894387396,1.178502240372329
2014-12-04,171.02783203125,TRANSITION,False,3.0,3.0,3.0,9.0,-0.001106061898293098,0,1,-0.001106061898293098,-0.0,2.0169235818798383,1.178502240372329
2014-12-05,171.3078155517578,HH/HL,True,5.0,3.0,1.0,9.0,0.0016370640800535963,0,1,0.0016370640800535963,0.0,2.020225415027947,1.178502240372329
2014-12-08,170.16307067871094,HH/HL,True,5.0,3.0,1.0,9.0,-0.00668238556051759,1,1,-0.00668238556051759,-0.00668238556051759,2.0067254898855738,1.1706270340182274
2014-12-09,170.0477294921875,HH/HL,True,5.0,3.0,1.0,9.0,-0.0006778273691429026,1,1,-0.0006778273691429026,-0.0006778273691429026,2.0053652764261725,1.1698335509755113
2014-12-10,167.32167053222656,HH/HL,True,5.0,3.0,1.0,9.0,-0.01603114001052386,1,1,-0.01603114001052386,-0.01603114001052386,1.9732169849075416,1.1510797855308146
2014-12-11,168.16993713378906,HH/HL,True,5.0,3.0,1.0,9.0,0.005069675666423246,1,1,0.005069675666423246,0.005069675666423246,1.9832205550405004,1.1569153867096318
2014-12-12,165.4521026611328,HH/HL,True,5.0,2.0,2.0,9.0,-0.016161238560100433,1,1,-0.016161238560100433,-0.016161238560100433,1.951169254533196,1.1382182011511666
2014-12-15,164.31546020507812,HH/HL,True,5.0,2.0,2.0,9.0,-0.006869918470499448,1,1,-0.006869918470499448,-0.006869918470499448,1.9377648808324077,1.1303987349076194
2014-12-16,162.9977264404297,HH/HL,True,5.0,2.0,2.0,9.0,-0.008019536098452407,1,1,-0.008019536098452407,-0.008019536098452407,1.922224905420259,1.1213334614473829
2014-12-17,166.193359375,HH/HL,True,5.0,2.0,2.0,9.0,0.019605383488205952,1,1,0.019605383488205952,0.019605383488205952,1.9599108618416035,1.1433176339772162
2014-12-18,170.302978515625,HH/HL,True,5.0,2.0,2.0,9.0,0.024727938324852206,1,1,0.024727938324852206,0.024727938324852206,2.0083754167554306,1.1715895219159207
2014-12-19,171.02769470214844,HH/HL,True,6.0,3.0,0.0,9.0,0.004255452211347821,1,1,0.004255452211347821,0.004255452211347821,2.016921962363879,1.1765751651377498
2014-12-22,171.8143768310547,HH/HL,True,6.0,3.0,0.0,9.0,0.0045997353251838735,1,1,0.0045997353251838735,0.0045997353251838735,2.0261992695623037,1.181987099487568
2014-12-23,172.0462188720703,HH/HL,True,6.0,3.0,0.0,9.0,0.0013493750947488614,1,1,0.0013493750947488614,0.0013493750947488614,2.0289333723936496,1.183582043441931
2014-12-24,172.06285095214844,HH/HL,True,6.0,3.0,0.0,9.0,9.667216278952395e-05,1,1,9.667216278952395e-05,9.667216278952395e-05,2.029129513770915,1.1836964628779094
2014-12-26,172.61769104003906,HH/HL,True,5.0,3.0,1.0,9.0,0.0032246361420857905,1,1,0.0032246361420857905,0.0032246361420857905,2.0356727181379934,1.1875134532733647
2014-12-29,172.84959411621094,HH/HL,True,5.0,3.0,1.0,9.0,0.0013434490681381028,1,1,0.0013434490681381028,0.0013434490681381028,2.03840754075421,1.1891088171155662
2014-12-30,171.9220733642578,HH/HL,True,5.0,3.0,1.0,9.0,-0.0053660568698213895,1,1,-0.0053660568698213895,-0.0053660568698213895,2.0274693299666504,1.182727991578518
2014-12-31,170.21609497070312,HH/HL,True,5.0,3.0,1.0,9.0,-0.009922974753452163,1,1,-0.009922974753452163,-0.009922974753452163,2.0073508029919926,1.1709918115778832
2015-01-02,170.1250457763672,HH/HL,True,5.0,4.0,0.0,9.0,-0.000534903555105104,1,1,-0.000534903555105104,-0.000534903555105104,2.006277063911129,1.1703654438948712
2015-01-05,167.05264282226562,HH/HL,True,5.0,4.0,0.0,9.0,-0.018059674518120628,1,1,-0.018059674518120628,-0.018059674518120628,1.9700443531437235,1.149229024910874
2015-01-06,165.4791259765625,HH/HL,True,5.0,4.0,0.0,9.0,-0.00941928735229447,1,1,-0.00941928735229447,-0.00941928735229447,1.9514879392846978,1.1384041064916415
2015-01-07,167.5412139892578,HH/HL,True,5.0,4.0,0.0,9.0,0.012461318009302058,1,1,0.012461318009302058,0.012461318009302058,1.975806051087442,1.152590122085729
2015-01-08,170.51422119140625,HH/HL,True,5.0,4.0,0.0,9.0,0.01774493052401449,1,1,0.01774493052401449,0.01774493052401449,2.010866592192916,1.1730427537248058
2015-01-09,169.14773559570312,HH/HL,True,4.0,2.0,3.0,9.0,-0.008013909843737954,1,1,-0.008013909843737954,-0.008013909843737954,1.9947516886152974,1.163642094853605
2015-01-12,167.82276916503906,HH/HL,True,4.0,2.0,3.0,9.0,-0.00783319047102704,1,1,-0.00783319047102704,-0.00783319047102704,1.979126418695971,1.1545270646845118
2015-01-13,167.35073852539062,HH/HL,True,4.0,2.0,3.0,9.0,-0.0028126734053841584,1,1,-0.0028126734053841584,-0.0028126734053841584,1.9735597824522115,1.1512797571138775
2015-01-14,166.3404083251953,HH/HL,True,4.0,2.0,3.0,9.0,-0.00603720192153212,1,1,-0.00603720192153212,-0.00603720192153212,1.9616450035413324,1.1443292487520087
2015-01-15,164.81661987304688,HH/HL,True,4.0,2.0,3.0,9.0,-0.009160663169525463,1,1,-0.009160663169525463,-0.009160663169525463,1.9436750344057077,1.1338464339491554
2015-01-16,166.9780731201172,HH/HL,True,2.0,1.0,6.0,9.0,0.013114291803431044,1,1,0.013114291803431044,0.013114291803431044,1.969164955977948,1.1487160269442442
2015-01-20,167.3341827392578,HH/HL,True,2.0,1.0,6.0,9.0,0.002132672946132619,1,1,0.002132672946132619,0.002132672946132619,1.9733645408060347,1.1511658625376973
2015-01-21,168.17884826660156,HH/HL,True,2.0,1.0,6.0,9.0,0.005047776333063414,1,1,0.005047776333063414,0.005047776333063414,1.983325643631622,1.1569766903340455
2015-01-22,170.67984008789062,HH/HL,True,2.0,1.0,6.0,9.0,0.014871024787400211,1,1,0.014871024787400211,0.014871024787400211,2.0128197284395544,1.1741821193744473
2015-01-23,169.7440643310547,HH/HL,True,3.0,2.0,4.0,9.0,-0.005482637881275676,1,1,-0.005482637881275676,-0.005482637881275676,2.001784166748233,1.1677445040072483
2015-01-26,170.1415557861328,HH/HL,True,3.0,2.0,4.0,9.0,0.0023417104842198277,1,1,0.0023417104842198277,0.0023417104842198277,2.0064717657186524,1.170479023555172
2015-01-27,167.89727783203125,HH/HL,True,3.0,2.0,4.0,9.0,-0.013190651418061639,1,1,-0.013190651418061639,-0.013190651418061639,1.980005096076875,1.1550396427633027
2015-01-28,165.74412536621094,HH/HL,True,3.0,2.0,4.0,9.0,-0.012824224988176258,1,1,-0.012824224988176258,-0.012824224988176258,1.9546130652470495,1.1402271545142435
2015-01-29,167.2762451171875,HH/HL,True,3.0,2.0,4.0,9.0,0.009243885703890564,1,1,0.009243885703890564,0.009243885703890564,1.9726812850175244,1.1507672840070455
2015-01-30,165.1726837158203,HH/HL,True,5.0,3.0,1.0,9.0,-0.012575374344955592,1,1,-0.012575374344955592,-0.012575374344955592,1.947874079395141,1.136295954626729
2015-02-02,167.21820068359375,HH/HL,True,5.0,3.0,1.0,9.0,0.012384111717242297,1,1,0.012384111717242297,0.012384111717242297,1.971996769605491,1.150367970672677
2015-02-03,169.6363983154297,HH/HL,True,5.0,3.0,1.0,9.0,0.0144613302974812,1,1,0.0144613302974812,0.0144613302974812,2.000514466236322,1.167003821860218
2015-02-04,168.99049377441406,HH/HL,True,5.0,3.0,1.0,9.0,-0.0038075822608223397,1,1,-0.0038075822608223397,-0.0038075822608223397,1.992897342842162,1.162560358809791
2015-02-05,170.69639587402344,HH/HL,True,5.0,3.0,1.0,9.0,0.010094663087301115,1,1,0.010094663087301115,0.010094663087301115,2.013014970085731,1.1742960139506278
2015-02-06,170.22439575195312,TRANSITION,False,3.0,3.0,3.0,9.0,-0.002765144042166323,1,1,-0.002765144042166323,-0.002765144042166323,2.007448693734407,1.1710489163239126
2015-02-09,169.4625244140625,TRANSITION,False,3.0,3.0,3.0,9.0,-0.0044756883085125265,0,1,-0.0044756883085125265,-0.0,1.998463979085921,1.1710489163239126
2015-02-10,171.26785278320312,TRANSITION,False,3.0,3.0,3.0,9.0,0.0106532602142142,0,1,0.0106532602142142,0.0,2.0197541358838573,1.1710489163239126
